fps_count,is_gookmin100,video_length_seconds,exercise_id,file_size,job_ymd,operation_name,repetition_count_name,resolution,set_count_name,training_week_name,body_part,exercise_tool,fitness_factor_name,fitness_level_name,target_group,training_aim_name,training_place_name,training_section_name,training_sequence_name,training_step_name,image_url,video_url,description,image_file_name,title,standard_title,muscles
29.97,1,106,552,17490841,20220920,NULL,,960*540,,NULL,하체,기타,근력/근지구력,초급,청소년,NULL,헬스장,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00898/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00898.mp4,"청소년 근력/근지구력 운동 중, 누워서 다리 굽히기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00898_SC_00001.jpeg,"누워서 다리 굽히기","레그 컬",넙다리두갈래근
29.97,1,98,553,16276566,20220922,NULL,,960*540,,NULL,하체,기타,근력/근지구력,초급,청소년,NULL,헬스장,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00899/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00899.mp4,"청소년 근력/근지구력 운동 중, 앉아서 다리 펴기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00899_SC_00029.jpeg,"앉아서 다리 펴기-2","레그 익스텐션-2",넙다리네갈래근
29.97,1,101,554,16621116,20220921,NULL,,960*540,,NULL,몸통,기타,근력/근지구력,중급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00900/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00900.mp4,"청소년 근력/근지구력 운동 중, 몸통 옆으로 굽히기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00900_SC_00001.jpeg,"몸통 옆으로 굽히기-1","사이드 밴드-1",배바깥빗근
29.97,1,93,555,15116920,20220922,NULL,,960*540,,NULL,몸통,기타,근력/근지구력,초급,청소년,NULL,헬스장,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00901/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00901.mp4,"청소년 근력/근지구력 운동 중, 앉아서 몸통 움츠리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00901_SC_00001.jpeg,"앉아서 몸통 움츠리기-2",시트업-2,배곧은근
29.97,1,116,556,18880259,20221009,NULL,,960*540,,NULL,하체,기타,근력/근지구력,고급,청소년,NULL,헬스장,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00902/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00902.mp4,"청소년 근력/근지구력 운동 중, 앉았다 일어서기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00902_FR_00005.jpeg,"앉았다 일어서기-4",스쿼트-4,"넙다리네갈래근,배곧은근,척추세움근"
29.97,1,79,557,13287623,20220923,NULL,,960*540,,NULL,상체,탄력밴드,근력/근지구력,중급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00903/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00903.mp4,"청소년 근력/근지구력 운동 중, 팔꿈치 고정 후 벌리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00903_SC_00001.jpeg,"팔꿈치 고정 후 벌리기","엘보우 익스텐션","어깨세모근,위팔두갈래근"
29.97,1,90,558,14944367,20221013,NULL,,960*540,,NULL,상체,탄력밴드,근력/근지구력,중급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00904/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00904.mp4,"청소년 근력/근지구력 운동 중, 양팔 크게 벌리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00904_FR_00005.jpeg,"양팔 크게 벌리기","와이드 암 레이즈","넓은등근,어깨세모근"
29.97,1,109,559,17850738,20220921,NULL,,960*540,,NULL,상체,탄력밴드,근력/근지구력,중급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00905/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00905.mp4,"청소년 근력/근지구력 운동 중, 뒤로 팔 뻗기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00905_SC_00001.jpeg,"뒤로 팔 뻗기","백 익스텐션",위팔세갈래근
29.97,1,96,560,15643568,20220922,NULL,,960*540,,NULL,하체,탄력밴드,근력/근지구력,초급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00906/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00906.mp4,"청소년 근력/근지구력 운동 중, 앉아서 다리 올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00906_SC_00001.jpeg,"앉아서 다리 올리기","레그 레이즈",넙다리네갈래근
29.97,1,79,561,13164067,20220922,NULL,,960*540,,NULL,하체,탄력밴드,근력/근지구력,초급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00907/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00907.mp4,"청소년 근력/근지구력 운동 중, 앉아서 무릎 굽히기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00907_SC_00001.jpeg,"앉아서 무릎 굽히기","체어 스쿼트",넙다리두갈래근
29.97,1,85,562,13964252,20221010,NULL,,960*540,,NULL,하체,탄력밴드,근력/근지구력,중급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00908/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00908.mp4,"청소년 근력/근지구력 운동 중, 한 발 들어올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00908_SC_00001.jpeg,"한 발 들어올리기","싱글 레그 레이즈","가쪽넓은근,넙다리네갈래근"
29.97,1,80,563,13515239,20221010,NULL,,960*540,,NULL,하체,탄력밴드,근력/근지구력,중급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00909/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00909.mp4,"청소년 근력/근지구력 운동 중, 한 발 끌어당기기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00909_SC_00001.jpeg,"한 발 끌어당기기","힙 플렉서 스트레칭","넙다리빗근,모음근"
29.97,1,103,564,17232407,20221005,NULL,,960*540,,NULL,몸통,탄력밴드,근력/근지구력,중급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00910/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00910.mp4,"청소년 근력/근지구력 운동 중, 옆으로 굽히기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00910_FR_00005.jpeg,"옆으로 굽히기","사이드 벤드","넓은등근,배바깥빗근,허리네모근"
29.97,1,111,565,17975032,20220927,NULL,,960*540,,NULL,몸통,탄력밴드,근력/근지구력,중급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00911/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00911.mp4,"청소년 근력/근지구력 운동 중, 발에 밴드걸고 윗몸일으키기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00911_SC_00001.jpeg,"발에 밴드걸고 윗몸일으키기","밴드 싯업",배곧은근
29.97,1,123,566,20506947,20220930,NULL,,960*540,,NULL,상체,탄력밴드,근력/근지구력,중급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00912/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00912.mp4,"청소년 근력/근지구력 운동 중, 상체 감아올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00912_SC_00016.jpeg,"상체 감아올리기",로우,배곧은근
29.97,1,81,567,13531586,20220922,NULL,,960*540,,NULL,하체,탄력밴드,근력/근지구력,중급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00913/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00913.mp4,"청소년 근력/근지구력 운동 중, 다리 감아올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00913_SC_00001.jpeg,"다리 감아올리기","레그 레이즈",배곧은근
29.97,1,85,568,14113202,20221010,NULL,,960*540,,NULL,하체,탄력밴드,근력/근지구력,중급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00914/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00914.mp4,"청소년 근력/근지구력 운동 중, 한 발 뒤로 들어올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00914_FR_00005.jpeg,"한 발 뒤로 들어올리기","리버스 런지","넙다리두갈래근,어깨세모근,큰볼기근"
29.97,1,102,569,17078494,20221010,NULL,,960*540,,NULL,전신,탄력밴드,근력/근지구력,중급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00915/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00915.mp4,"청소년 근력/근지구력 운동 중, 팔 들어 올리며 런지운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00915_FR_00005.jpeg,"팔 들어 올리며 런지","런지 위드 레이즈","넙다리네갈래근,어깨세모근,위팔세갈래근"
29.97,1,124,570,20722113,20220926,NULL,,960*540,,NULL,전신,탄력밴드,근력/근지구력,중급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00916/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00916.mp4,"청소년 근력/근지구력 운동 중, 런지하며 상체 비틀기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00916_FR_00005.jpeg,"런지하며 상체 비틀기","런지 비틀기","넙다리네갈래근,어깨세모근"
29.97,1,102,571,17220951,20221002,NULL,,960*540,,NULL,전신,탄력밴드,근력/근지구력,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00917/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00917.mp4,"청소년 근력/근지구력 운동 중, 앉았다 일어서며 팔 들어올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00917_FR_00005.jpeg,"앉았다 일어서며 팔 들어올리기","스쿼트 앤 프레스","넙다리네갈래근,어깨세모근"
29.97,1,88,572,14428057,20220912,NULL,,960*540,,NULL,전신,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00918/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00918.mp4,"청소년 유연성 운동 중, 고양이 자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00918_FR_00005.jpeg,"고양이 자세","캣 포즈","목빗근,척추세움근"
29.97,1,86,573,14066817,20220928,NULL,,960*540,,NULL,몸통,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00919/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00919.mp4,"청소년 유연성 운동 중, 복식 호흡운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00919_SC_00001.jpeg,"복식 호흡","디프 프레셔","배가로근,배곧은근"
29.97,1,106,574,17553444,20220927,NULL,,960*540,,NULL,몸통,기타,유연성,초급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00920/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00920.mp4,"청소년 유연성 운동 중, 반달 자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00920_SC_00001.jpeg,"반달 자세","하프문 포즈",배바깥빗근
29.97,1,89,575,14485062,20220923,NULL,,960*540,,NULL,상체,기타,유연성,중급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00921/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00921.mp4,"청소년 유연성 운동 중, 물고기 자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00921_FR_00011.jpeg,"물고기 자세","피쉬 포즈","넓은등근,큰가슴근"
29.97,1,106,576,17416803,20220917,NULL,,960*540,,NULL,하체,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00922/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00922.mp4,"청소년 유연성 운동 중, 누워 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00922_SC_00001.jpeg,"누워 한발 원 그리기","레그 서클",넙다리빗근
29.97,1,111,577,18489193,20221005,NULL,,960*540,,NULL,하체,기타,유연성,중급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00923/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00923.mp4,"청소년 유연성 운동 중, 엎드려 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00923_FR_00005.jpeg,"엎드려 한발 원 그리기","플랭크 원 서클","넙다리빗근,큰볼기근"
29.97,1,81,578,13571279,20220927,NULL,,960*540,,NULL,하체,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00924/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00924.mp4,"청소년 유연성 운동 중, 발목 돌리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00924_FR_00005.jpeg,"발목 돌리기","앵클 서클","가자미근,뒤정강근,앞정강근,장딴지근"
29.97,1,96,579,15484377,20220927,NULL,,960*540,,NULL,하체,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00925/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00925.mp4,"청소년 유연성 운동 중, 발 끝 당기기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00925_SC_00001.jpeg,"발 끝 당기기","토우 스트레칭","가자미근,뒤정강근,앞정강근,장딴지근"
29.97,1,114,580,18671208,20220917,NULL,,960*540,,NULL,하체,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00926/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00926.mp4,"청소년 유연성 운동 중, 나비자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00926_FR_00005.jpeg,나비자세,"버터플라이 포지션","넙다리곧은근,넙다리빗근"
29.97,1,130,581,21612859,20221005,NULL,,960*540,,NULL,하체,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00927/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00927.mp4,"청소년 유연성 운동 중, 왜가리 자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00927_FR_00005.jpeg,"왜가리 자세","워리어 포즈","넙다리두갈래근,장딴지근,큰볼기근"
29.97,1,117,582,19304829,20220930,NULL,,960*540,,NULL,몸통,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00928/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00928.mp4,"청소년 유연성 운동 중, 아기자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00928_SC_00001.jpeg,아기자세,"차일드 포즈","넓은등근,어깨세모근,척추세움근"
29.97,1,105,583,16806277,20221014,NULL,,960*540,,NULL,기타,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00929/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00929.mp4,"청소년 유연성 운동 중, 휴식자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00929_FR_00001.jpeg,휴식자세,"차일드 포즈","목빗근,바깥갈비사이근,배가로근,안쪽갈비사이근"
29.97,1,107,584,17594077,20220916,NULL,,960*540,,NULL,하체,기타,유연성,고급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00930/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00930.mp4,"청소년 유연성 운동 중, 결가부좌운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00930_SC_00008.jpeg,결과부좌,시트업,"넙다리곧은근,앞정강근,척추세움근"
29.97,1,110,585,18005356,20221002,NULL,,960*540,,NULL,전신,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00931/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00931.mp4,"청소년 유연성 운동 중, 앉은 산 자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00931_FR_00005.jpeg,"앉은 산 자세","세미 스쿼트","손목굽힘근,어깨세모근,척추세움근"
29.97,1,92,586,15680235,20220923,NULL,,960*540,,NULL,전신,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00932/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00932.mp4,"청소년 유연성 운동 중, 모관운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00932_FR_00005.jpeg,모관운동,"카프 레이즈","가자미근,뒤정강근,배곧은근,손목굽힘근,손목폄근,앞정강근,장딴지근"
29.97,1,105,587,17164939,20220923,NULL,,960*540,,NULL,하체,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00933/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00933.mp4,"청소년 유연성 운동 중, 다리자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00933_FR_00006.jpeg,다리자세,스탠스,"넙다리네갈래근,목빗근,배곧은근,큰볼기근"
29.97,1,156,588,25469333,20220923,NULL,,960*540,,NULL,상체,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00934/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00934.mp4,"청소년 유연성 운동 중, 소머리 자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00934_SC_00016.jpeg,"소머리 자세","카우 포즈","넙다리곧은근,어깨세모근,큰볼기근"
29.97,1,110,589,18167254,20221009,NULL,,960*540,,NULL,전신,기타,유연성,중급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00935/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00935.mp4,"청소년 유연성 운동 중, 전사자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00935_FR_00005.jpeg,전사자세,"워리어 포지션","넙다리곧은근,어깨세모근,척추세움근"
29.97,1,129,590,21276767,20221010,NULL,,960*540,,NULL,전신,기타,유연성,중급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00936/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00936.mp4,"청소년 유연성 운동 중, 회전 초승달 자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00936_FR_00005.jpeg,"회전 초승달 자세","리볼빙 문 자세","넙다리네갈래근,어깨세모근"
29.97,1,92,591,15201995,20221006,NULL,,960*540,,NULL,전신,기타,유연성,고급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00937/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00937.mp4,"청소년 유연성 운동 중, 전갈자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00937_FR_00005.jpeg,전갈자세,"스콜피온 포즈","배곧은근,어깨세모근,큰볼기근"
29.97,1,115,592,19055106,20221010,NULL,,960*540,,NULL,상체,맨몸,유연성,초급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00938/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00938.mp4,"청소년 유연성 운동 중, 합장하여 앞으로 숙이기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00938_FR_00006.jpeg,"합장하여 앞으로 숙이기","포워드 벤드","넙다리두갈래근,어깨세모근,척추세움근,큰볼기근"
29.97,1,112,593,18571185,20220930,NULL,,960*540,,NULL,전신,기타,유연성,중급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00939/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00939.mp4,"청소년 유연성 운동 중, 스타 투 니 풀운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00939_FR_00005.jpeg,"스타 투 니 풀","스타 투 니 풀","넙다리네갈래근,배곧은근"
29.97,1,117,594,19154100,20221010,NULL,,960*540,,NULL,상체,기타,유연성,중급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00940/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00940.mp4,"청소년 유연성 운동 중, 측면 팔대고 버티기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00940_FR_00005.jpeg,"측면 팔대고 버티기","사이드 플랭크","배바깥빗근,어깨세모근"
29.97,1,119,595,19745670,20220927,NULL,,960*540,,NULL,하체,맨몸,유연성,초급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00941/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00941.mp4,"청소년 유연성 운동 중, 레그 스윙운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00941_FR_00005.jpeg,"레그 스윙","레그 스윙","넙다리네갈래근,배곧은근,어깨세모근"
29.97,1,121,596,19919612,20220930,NULL,,960*540,,NULL,전신,기타,유연성,중급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00942/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00942.mp4,"청소년 유연성 운동 중, 시소우운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00942_FR_00005.jpeg,시소우,시소우,"넙다리네갈래근,배곧은근,척추세움근"
29.97,1,102,597,16792408,20220917,NULL,,960*540,,NULL,전신,맨몸,유연성,초급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00943/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00943.mp4,"청소년 유연성 운동 중, 나무자세운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00943_FR_00005.jpeg,나무자세,"트리 포즈","넙다리네갈래근,어깨세모근,척추세움근"
29.97,1,93,598,15154237,20220923,NULL,,960*540,,NULL,몸통,맨몸,유연성,중급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00944/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00944.mp4,"청소년 유연성 운동 중, 몸통 비틀기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00944_FR_00013.jpeg,"몸통 비틀기-3","몸통 비틀기-3",배바깥빗근
29.97,1,78,599,13131454,20220923,NULL,,960*540,,NULL,상체,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00945/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00945.mp4,"청소년 유연성 운동 중, 목 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00945_SC_00001.jpeg,"목 스트레칭-3","목 스트레칭-3",목빗근
29.97,1,92,600,15532922,20220912,NULL,,960*540,,NULL,상체,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00946/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00946.mp4,"청소년 유연성 운동 중, 겨드랑이 늘리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00946_FR_00005.jpeg,"겨드랑이 늘리기","어깨 스트레칭","넓은등근,위팔세갈래근"
29.97,1,88,601,14640387,20221010,NULL,,960*540,,NULL,상체,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00947/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00947.mp4,"청소년 유연성 운동 중, 팔 당기기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00947_SC_00001.jpeg,"팔 당기기",풀다운,"배곧은근,어깨세모근,위팔두갈래근,큰가슴근"
29.97,1,88,602,14326960,20221005,NULL,,960*540,,NULL,상체,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00948/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00948.mp4,"청소년 유연성 운동 중, 어깨 누르기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00948_FR_00005.jpeg,"어깨 누르기","숄더 프레스","어깨세모근,위팔두갈래근"
29.97,1,102,603,17052595,20220916,NULL,,960*540,,NULL,상체,기타,유연성,초급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00949/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00949.mp4,"청소년 유연성 운동 중, 나란히 서서 손잡고 끌어당기기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00949_FR_00005.jpeg,"나란히 서서 손잡고 끌어당기기","파트너 스트레칭","넓은등근,배곧은근,배바깥빗근"
29.97,1,76,604,12815601,20220912,NULL,,960*540,,NULL,상체,기타,유연성,초급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00950/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00950.mp4,"청소년 유연성 운동 중, 가슴/어깨 펴기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00950_SC_00018.jpeg,"가슴·어깨 펴기","가슴·어깨 펴기","어깨세모근,큰가슴근"
29.97,1,117,605,19511131,20220923,NULL,,960*540,,NULL,상체,기타,유연성,초급,청소년,NULL,실내/실외,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00951/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00951.mp4,"청소년 유연성 운동 중, 마주보고 상체 좌우 비틀기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00951_FR_00005.jpeg,"마주보고 상체 좌우 비틀기",트위스트,"넓은등근,어깨세모근,큰가슴근"
29.97,1,85,606,14128294,20220923,NULL,,960*540,,NULL,상체,기타,유연성,초급,청소년,NULL,실내,NULL,NULL,NULL,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00952/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00952.mp4,"청소년 유연성 운동 중, 웅크리고 앉아 손잡고 상체 숙이기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00952_SC_00001.jpeg,"웅크리고 앉아 손잡고 상체 숙이기","포워드 벤드","넓은등근,등세모근"
