fps_count,is_gookmin100,video_length_seconds,exercise_id,file_size,job_ymd,operation_name,repetition_count_name,resolution,set_count_name,training_week_name,body_part,exercise_tool,fitness_factor_name,fitness_level_name,target_group,training_aim_name,training_place_name,training_section_name,training_sequence_name,training_step_name,image_url,video_url,description,image_file_name,title,training_name,standard_title
29.97,1,69,619,12200455,20220923,,,960*540,,,하체,맨몸,유연성,중급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00965/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00965.mp4,"청소년 유연성 운동 중, 전진 점프하며 발바닥 찍기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00965_SC_00001.jpeg,전진 점프하며 발바닥 찍기,전진 점프하며 발바닥 찍기,전진 점프하며 발바닥 찍기
29.97,1,63,620,11326744,20220923,,,960*540,,,하체,맨몸,유연성,중급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00966/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00966.mp4,"청소년 유연성 운동 중, 전진 점프하며 발 뒤꿈치 찍기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00966_SC_00001.jpeg,전진 점프하며 발 뒤꿈치 찍기,전진 점프하며 발 뒤꿈치 찍기,전진 점프하며 발 뒤꿈치 찍기
29.97,1,198,621,32880405,20220927,,,960*540,,,몸통,짐볼,협응성,중급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01008/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_01008.mp4,청소년 협응성운동 루틴프로그램(짐볼 운동)을 설명한 운동처방 가이드 동영상,0AUDLJ08S_01008_SC_00024.jpeg,협응성운동 루틴프로그램-1,짐볼 윗몸 일으키기,루틴/프로그램
29.97,1,80,622,13873383,20220927,,,960*540,,,몸통,맨몸,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00967/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00967.mp4,"청소년 유연성 운동 중, 허리숙여 양팔 돌리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00967_SC_00001.jpeg,허리숙여 양팔 돌리기,허리숙여 양팔 돌리기,허리숙여 양팔 돌리기
29.97,1,80,623,14169430,20221013,,,960*540,,,전신,맨몸,유연성,중급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00968/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00968.mp4,"청소년 유연성 운동 중, 옆으로 팔 벌리며 점프하기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00968_FR_00005.jpeg,옆으로 팔 벌리며 점프하기,옆으로 팔 벌리며 점프하기,옆으로 팔 벌리며 점프하기
29.97,1,94,624,15853863,20220923,,,960*540,,,전신,맨몸,유연성,중급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00969/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00969.mp4,"청소년 유연성 운동 중, 팔 돌리며 점프하기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00969_SC_00001.jpeg,팔 돌리며 점프하기,팔 돌리며 점프하기,팔 돌리며 점프하기
29.97,1,85,625,14509349,20220920,,,960*540,,,전신,맨몸,유연성,초급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00970/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00970.mp4,"청소년 유연성 운동 중, 네발 걷기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00970_SC_00019.jpeg,네발 걷기,네발 걷기,걷기/달리기
29.97,1,86,626,14870168,20220923,,,960*540,,,전신,맨몸,유연성,중급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00971/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00971.mp4,"청소년 유연성 운동 중, 전신 비틀며 전진하기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00971_SC_00001.jpeg,전신 비틀며 전진하기,전신 비틀며 전진하기,전신 비틀며 전진하기
29.97,1,77,627,13434386,20220921,,,960*540,,,하체,맨몸,유연성,초급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00972/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00972.mp4,"청소년 유연성 운동 중, 다리 들어올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00972_SC_00001.jpeg,다리 들어올리기,다리 들어올리기,레그 레이즈
29.97,1,212,628,35364921,20220923,,,960*540,,,상체,기타,유연성,고급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01007/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_01007.mp4,청소년 유연성운동 루틴프로그램(정적 스트레칭)을 설명한 운동처방 가이드 동영상,0AUDLJ08S_01007_SC_00008.jpeg,유연성운동 루틴프로그램-2,팔꿈치 머리 뒤로 젖히기-1,루틴/프로그램
29.97,1,102,629,17583455,20220923,,,960*540,,,하체,맨몸,유연성,중급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00973/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00973.mp4,"청소년 유연성 운동 중, 자세낮춰 이동하기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00973_SC_00001.jpeg,자세낮춰 이동하기,자세낮춰 이동하기,자세낮춰 이동하기
29.97,1,110,630,18566975,20220924,,,960*540,,,전신,맨몸,유연성,중급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00974/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00974.mp4,"청소년 유연성 운동 중, 다리벌려 풍차돌기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00974_FR_00005.jpeg,다리벌려 풍차돌기,다리벌려 풍차돌기,다리벌려 풍차돌기
29.97,1,135,631,22633961,20220926,,,960*540,,,몸통,맨몸,유연성,중급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00975/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00975.mp4,"청소년 유연성 운동 중, 한발들어 좌우 돌리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00975_SC_00001.jpeg,한발들어 좌우 돌리기,한발 들어 좌우 돌리기,한발들어 좌우 돌리기
29.97,1,78,632,12739768,20220921,,,960*540,,,상체,기타,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00976/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00976.mp4,"청소년 유연성 운동 중, 목 당기기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00976_SC_00001.jpeg,목 당기기,목 당기기,로우
29.97,1,85,633,13984873,20220920,,,960*540,,,상체,기타,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00977/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00977.mp4,"청소년 유연성 운동 중, 깍지끼고 목 들어올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00977_SC_00001.jpeg,깍지끼고 목 들어올리기,깍지끼고 목 들어올리기,레이즈 (기타)
29.97,1,83,634,13739042,20221026,,,960*540,,,상체,기타,유연성,중급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00978/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00978.mp4,"청소년 유연성 운동 중, 팔꿈치 머리 뒤로 젖히기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00978_FR_00005.jpeg,팔꿈치 머리 뒤로 젖히기,팔꿈치 머리 뒤로 젖히기,팔꿈치 머리 뒤로 젖히기
29.97,1,84,635,14114167,20220923,,,960*540,,,상체,의자,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00979/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00979.mp4,"청소년 유연성 운동 중, 의자에 앉아 가슴 뒤로 젖히기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00979_SC_00001.jpeg,의자에 앉아 가슴 뒤로 젖히기,의자에 앉아 가슴 뒤로 젖히기,의자에 앉아 가슴 뒤로 젖히기
29.97,1,116,636,19126308,20220923,,,960*540,,,몸통,의자,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00980/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00980.mp4,"청소년 유연성 운동 중, 의자에 앉아 몸통비틀기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00980_SC_00001.jpeg,의자에 앉아 몸통비틀기,의자에 앉아 몸통비틀기,의자에 앉아 몸통비틀기
29.97,1,118,637,19540112,20220921,,,960*540,,,몸통,기타,유연성,초급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00981/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00981.mp4,"청소년 유연성 운동 중, 몸통 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00981_SC_00012.jpeg,몸통 스트레칭,몸통 스트레칭,스트레칭
29.97,1,91,638,15070137,20220924,,,960*540,,,몸통,기타,유연성,중급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00982/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00982.mp4,"청소년 유연성 운동 중, 다리굽혀 허리 비틀기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00982_FR_00005.jpeg,다리굽혀 허리 비틀기,다리굽혀 허리 비틀기,다리굽혀 허리 비틀기
29.97,1,85,639,14002377,20220915,,,960*540,,,몸통,의자,유연성,초급,청소년,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00983/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00983.mp4,"청소년 유연성 운동 중, 의자에 앉아 가슴/몸통 말아주기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00983_SC_00020.jpeg,의자에 앉아 가슴·몸통 말아주기,,의자에 앉아 가슴·몸통 말아주기
29.97,1,101,640,16580752,20220922,,,960*540,,,상체,기타,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00984/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00984.mp4,"청소년 유연성 운동 중, 서서 한팔 들어 오른쪽/왼쪽 뻗기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00984_SC_00001.jpeg,서서 한팔 들어 오른쪽·왼쪽 뻗기,서서 한팔 들어 오른쪽/왼쪽 뻗기,트라이셉스 익스텐션
29.97,1,110,641,18276194,20220922,,,960*540,,,몸통,기타,유연성,초급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00985/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00985.mp4,"청소년 유연성 운동 중, 옆구리 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00985_SC_00001.jpeg,옆구리 스트레칭-3,옆구리 스트레칭(매트)-4,스트레칭
29.97,1,81,642,13274951,20220923,,,960*540,,,몸통,기타,유연성,중급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00986/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00986.mp4,"청소년 유연성 운동 중, 척추 들어올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00986_SC_00001.jpeg,척추 들어올리기,척추 들어올리기,레이즈 (기타)
29.97,1,91,643,15031428,20221012,,,960*540,,,상체,기타,유연성,중급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00987/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00987.mp4,"청소년 유연성 운동 중, 엎드려 상체 들어올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00987_FR_00005.jpeg,엎드려 상체 들어올리기-2,엎드려 상체 들어올리기-1,레이즈 (기타)
29.97,1,82,644,13598713,20220923,,,960*540,,,몸통,의자,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00988/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00988.mp4,"청소년 유연성 운동 중, 의자에 앉아 옆구리 숙이기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00988_SC_00001.jpeg,의자에 앉아 옆구리 숙이기,의자에 앉아 옆구리 숙이기,의자에 앉아 옆구리 숙이기
29.97,1,84,645,13894621,20220925,,,960*540,,,하체,의자,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00989/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00989.mp4,"청소년 유연성 운동 중, 무릎 당겨올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00989_FR_00005.jpeg,무릎 당겨올리기,무릎 당겨올리기,무릎 당겨올리기
29.97,1,86,646,14300463,20220924,,,960*540,,,상체,기타,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00990/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00990.mp4,"청소년 유연성 운동 중, 다리뻗어 상체 숙이기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00990_FR_00005.jpeg,다리뻗어 상체 숙이기,다리뻗어 상체 숙이기,다리뻗어 상체 숙이기
29.97,1,96,647,16201308,20220924,,,960*540,,,하체,기타,유연성,초급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00991/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00991.mp4,"청소년 유연성 운동 중, 무릎당겨 다리 올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00991_FR_00005.jpeg,무릎당겨 다리 올리기,무릎 당겨 다리 올리기,무릎당겨 다리 올리기
29.97,1,91,648,15077952,20220924,,,960*540,,,하체,맨몸,유연성,초급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00992/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00992.mp4,"청소년 유연성 운동 중, 다리모아 무릎 누르기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00992_FR_00005.jpeg,다리모아 무릎 누르기,다리모아 무릎 누르기,다리모아 무릎 누르기
29.97,1,90,649,14945027,20220920,,,960*540,,,하체,기타,유연성,초급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00993/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00993.mp4,"청소년 유연성 운동 중, 누워 발목 당겨주기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00993_SC_00024.jpeg,누워 발목 당겨주기,누워 발목 당겨주기,누워 발목 당겨주기
29.97,1,94,650,15407878,20220922,,,960*540,,,몸통,맨몸,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00994/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00994.mp4,"청소년 유연성 운동 중, 양발 교차하여 서서 몸통 숙이기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00994_SC_00001.jpeg,양발 교차하여 서서 몸통 숙이기,양발 교차하여 서서 몸통 숙이기,양발 교차하여 서서 몸통 숙이기
29.97,1,92,651,15206560,20220922,,,960*540,,,하체,의자,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00995/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00995.mp4,"청소년 유연성 운동 중, 서서 발목 누르기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00995_SC_00019.jpeg,서서 발목 누르기,서서 발목 누르기,서서 발목 누르기
29.97,1,73,652,12167817,20220922,,,960*540,,,하체,의자,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00996/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00996.mp4,"청소년 유연성 운동 중, 서서 발목 뒤로 당기기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00996_SC_00001.jpeg,서서 발목 뒤로 당기기,서서 발목 뒤로 당기기,로우
29.97,1,104,653,17345329,20221013,,,960*540,,,하체,맨몸,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00997/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00997.mp4,"청소년 유연성 운동 중, 양발 벌려 무릎 밀어내기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00997_FR_00006.jpeg,양발 벌려 무릎 밀어내기,양발 벌려 무릎 밀어내기,양발 벌려 무릎 밀어내기
29.97,1,64,654,10855776,20220922,,,960*540,,,전신,기타,유연성,초급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00998/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00998.mp4,"청소년 유연성 운동 중, 온 몸 뻗어주기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00998_SC_00001.jpeg,온 몸 뻗어주기,온 몸 뻗어주기,온 몸 뻗어주기
29.97,1,236,655,39563523,20220923,,,960*540,,,상체,의자,유연성,초급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00999/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00999.mp4,청소년 유연성운동 루틴프로그램(동적 스트레칭)을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00999_SC_00009.jpeg,유연성운동 루틴프로그램,팔꿈치 원 그리기-1,루틴/프로그램
29.97,1,234,656,39286853,20220920,,,960*540,,,상체,기타,근력/근지구력,초급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01000/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_01000.mp4,청소년 근력/근지구력운동 루틴프로그램(맨몸운동)을 설명한 운동처방 가이드 동영상,0AUDLJ08S_01000_SC_00001.jpeg,근력·근지구력운동 루틴프로그램,팔 굽혀 펴기-1,루틴/프로그램
29.97,1,185,657,31085669,20220927,,,960*540,,,전신,기타,협응성,고급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01001/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_01001.mp4,청소년 협응성운동 루틴프로그램(메디신볼 운동)을 설명한 운동처방 가이드 동영상,0AUDLJ08S_01001_SC_00001.jpeg,협응성운동 루틴프로그램,,루틴/프로그램
29.97,1,260,658,44244285,20220922,,,960*540,,,하체,기타,순발력,고급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01002/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_01002.mp4,청소년 순발력운동 루틴프로그램(박스 운동)을 설명한 운동처방 가이드 동영상,0AUDLJ08S_01002_SC_00001.jpeg,순발력운동 루틴프로그램,양발 점프 착지하기,루틴/프로그램
29.97,1,215,659,35894218,20220921,,,960*540,,,전신,기타,민첩성,중급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01003/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_01003.mp4,청소년 민첩성운동 루틴프로그램(사다리 운동)을 설명한 운동처방 가이드 동영상,0AUDLJ08S_01003_SC_00001.jpeg,민첩성운동 루틴프로그램,,루틴/프로그램
29.97,1,243,660,39858997,20220923,,,960*540,,,하체,기타,유연성,초급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01004/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_01004.mp4,청소년 유연성운동 루틴프로그램(요가 및 필라테스)을 설명한 운동처방 가이드 동영상,0AUDLJ08S_01004_SC_00015.jpeg,유연성운동 루틴프로그램-1,누워 한발 원 그리기,루틴/프로그램
29.96,1,230,661,38861389,20220921,,,960*540,,,하체,기타,민첩성,중급,청소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01010/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_01010.mp4,청소년 민첩성운동 루틴프로그램(콘 운동)을 설명한 운동처방 가이드 동영상,0AUDLJ08S_01010_SC_00001.jpeg,민첩성운동 루틴프로그램-1,양발 연속 뛰기-1,루틴/프로그램
29.96,1,49,662,7396635,20220928,,,1920*1080,,,몸통,기타,체력인증,초급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00002/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00002.mp4,"체력인증검사 항목 중, 허리둘레를 측정하는 동영상",0AUDLJ08S_00002_SC_00004.jpeg,허리둘레,허리둘레,허리둘레
29.96,1,114,663,18290748,20221017,,,1920*1080,,,기타,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00003/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00003.mp4,"체력인증검사 항목 중, 체성분을 검사하는 동영상",0AUDLJ08S_00003_SC_00001.jpeg,체성분검사,체성분 검사,체성분검사
29.97,1,104,664,16753589,20220926,,,1920*1080,,,상체,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00004/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00004.mp4,"체력인증검사 항목 중, 상대악력을 측정하는 동영상",0AUDLJ08S_00004_SC_00001.jpeg,상대악력,상대 악력,상대악력
29.97,1,79,665,12783688,20220926,,,1920*1080,,,하체,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00005/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00005.mp4,"체력인증검사 항목 중, 반복점프를 측정하는 동영상",0AUDLJ08S_00005_SC_00001.jpeg,반복점프,반복 점프,반복점프
29.96,1,110,666,17681354,20220926,,,1920*1080,,,몸통,기타,체력인증,중급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00006/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00006.mp4,"체력인증검사 항목 중, 윗몸말아일으키기를 측정하는 동영상",0AUDLJ08S_00006_SC_00001.jpeg,윗몸말아일으키기,윗몸 말아 일으키기,윗몸말아일으키기
29.97,1,88,667,14216130,20220928,,,1920*1080,,,몸통,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00007/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00007.mp4,"체력인증검사 항목 중, 교차윗몸일으키기를 측정하는 동영상",0AUDLJ08S_00007_SC_00001.jpeg,교차윗몸일으키기,교차 윗몸 일으키기,싯업/크런치
29.97,1,106,668,17202156,20221015,,,1920*1080,,,하체,의자,체력인증,초급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00008/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00008.mp4,"체력인증검사 항목 중, 근기능 하지를 측정하는 동영상",0AUDLJ08S_00008_SC_00001.jpeg,의자에 앉았다 일어나기,의자에 앉았다 일어나기,의자에 앉았다 일어나기
29.97,1,88,669,13978553,20221012,,2~2,1920*1080,,,몸통,기타,체력인증,초급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00009/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00009.mp4,"체력인증검사 항목 중, 앉아 윗몸 앞으로 굽히기를 측정하는 동영상",0AUDLJ08S_00009_SC_00001.jpeg,앉아 윗몸 앞으로 굽히기,앉아 윗몸 앞으로 굽히기,앉아 윗몸 앞으로 굽히기
29.96,1,59,670,9327393,20221012,,2~2,1920*1080,,,하체,기타,체력인증,중급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00010/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00010.mp4,"체력인증검사 항목 중, 제자리 멀리뛰기를 측정하는 동영상",0AUDLJ08S_00010_SC_00001.jpeg,제자리 멀리뛰기,제자리 멀리뛰기,걷기/달리기
29.96,1,64,671,10325974,20220928,,,1920*1080,,,전신,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00011/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00011.mp4,"체력인증검사 항목 중, 체공시간을 측정하는 동영상",0AUDLJ08S_00011_SC_00001.jpeg,체공시간 검사,체공시간 검사,체공시간 검사
29.96,1,78,672,13239127,20221012,,,1920*1080,,,하체,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00012/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00012.mp4,"체력인증검사 항목 중, 반복옆뛰기를 측정하는 동영상",0AUDLJ08S_00012_SC_00001.jpeg,반복옆뛰기,반복 옆뛰기,걷기/달리기
29.96,1,88,673,15247052,20220926,,,1920*1080,,,전신,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00013/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00013.mp4,"체력인증검사 항목 중, 민첩성을 측정하는 동영상",0AUDLJ08S_00013_SC_00001.jpeg,일리노이 민첩성 검사,일리노이 민첩성 검사,일리노이 민첩성 검사
29.96,1,90,674,14550735,20221014,,,1920*1080,,,전신,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00014/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00014.mp4,"체력인증검사 항목 중, 10m 왕복달리기를 측정하는 동영상",0AUDLJ08S_00014_SC_00001.jpeg,10m 왕복달리기,10m 왕복달리기,걷기/달리기
29.96,1,43,675,6792962,20221012,,3~3,1920*1080,,,기타,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00015/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00015.mp4,"체력인증검사 항목 중, 소리반응시간을 측정하는 동영상",0AUDLJ08S_00015_SC_00001.jpeg,반응시간(소리)검사,반응시간(소리) 검사,반응시간(소리)검사
29.96,1,107,676,17763477,20221012,,2~2,1920*1080,,,전신,의자,체력인증,초급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00016/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00016.mp4,"체력인증검사 항목 중, 의자에 앉아 3m 표적 돌아오기를 검사하는 동영상",0AUDLJ08S_00016_SC_00001.jpeg,의자에 앉아 3m 표적 돌아오기,의자에 앉아 3m 표적 돌아오기,의자에 앉아 3m 표적 돌아오기
29.96,1,84,677,13494892,20221015,,,1920*1080,,,상체,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00017/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00017.mp4,"체력인증검사 항목 중, 눈과 손의 협응력을 검사하는 동영상",0AUDLJ08S_00017_SC_00001.jpeg,눈-손 협응력검사 (벽패스),눈/손 협응력검사 (벽패스),눈-손 협응력검사 (벽패스)
29.96,1,83,678,13463120,20220928,,,1920*1080,,,상체,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00018/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00018.mp4,"체력인증검사 항목 중, 눈과 손의 협응력을 검사하는 동영상",0AUDLJ08S_00018_SC_00001.jpeg,눈-손 협응력검사 (T-Wall),눈/손 협응력검사 (T-Wall),눈-손 협응력검사 (T-Wall)
